MKT,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,8.30% TAX FREE NCD,      1102.50,      1101.00,      1101.00,      1101.00,      1101.00,                     4404.00,4,N, ,1,      1179.90,      1054.00
N,SEC RE NCD 8.25% SR 1,      1020.00,      1024.90,      1024.90,      1024.90,      1024.90,                    27672.30,27,N, ,1,      1024.90,       987.10
N,UNSEC RED NCD 10.0% SR. V,      1033.45,      1030.00,      1033.40,      1030.00,      1031.99,                   209435.97,203,N, ,4,      1078.00,      1000.00
N,UNSEC RE NCD 0% SR.III,      1135.00,      1135.00,      1135.00,      1135.00,      1135.00,                    12485.00,11,N, ,2,      1299.90,      1046.60
N,IREDA 8.80NCDTR I SR IIIB,      1385.78,      1385.78,      1385.78,      1349.99,      1349.99,                   117680.35,85,N, ,3,      1467.00,      1235.75
N,8.75% TAX FREE TR I S IIB,      1228.80,      1228.00,      1240.00,      1228.00,      1230.50,                   695052.90,565,N, ,16,      1268.00,      1150.00
N,8.92% SEC RED BOND S3B,      1320.56,      1325.00,      1325.00,      1325.00,      1325.00,                    29150.00,22,N, ,1,      1420.00,      1242.65
N,8.91%S-R-NCD SERIES 3B,      1270.00,      1265.00,      1269.90,      1263.60,      1263.88,                   399788.60,316,N, ,12,      1379.90,      1258.00
N,SERENCD8.50%SR.IICIII&IV,      1029.89,      1031.89,      1031.89,      1030.00,      1030.00,                    72175.60,70,N, ,3,      1031.89,      1024.10
N,SEC RED NCD 8.30% SR.III,      1001.09,      1001.00,      1002.89,      1000.03,      1001.00,                   774847.96,774,N, ,23,      1160.00,       977.44
N,SEC RE NCD SR 2,      1000.20,      1200.24,      1200.24,      1198.00,      1198.00,                   118821.52,99,N, ,2,      1200.24,       900.00
N,DHANI LOANS & SERV LTD,      1085.00,      1085.20,      1085.20,      1085.00,      1085.00,                   197475.00,182,N, ,3,      1099.99,       900.00
N,SEC RE NCD 8.25% SR.I,       967.15,       978.55,       978.80,       978.55,       978.80,                   100811.65,103,N, ,2,      1040.00,       955.00
N,7.74% TAX FREE NCD,      1120.30,      1121.25,      1121.25,      1118.50,      1119.85,                   350597.55,313,N, ,12,      1199.70,      1115.00
N,SEC RE NCD 10.50% SR.IV,      1020.00,      1005.00,      1006.00,      1005.00,      1005.31,                    65342.60,65,N, ,5,      1028.00,       989.00
N,8.49% SEC NON-CUM RED NCD,        10.71,        10.71,        10.74,        10.70,        10.72,                   245655.19,22919,N, ,335,        13.66,        10.00
N,SEC RED NCD 10.50% SR.III,      1001.00,      1006.50,      1007.00,      1006.50,      1007.00,                    50344.80,50,N, ,3,      1028.80,       955.10
N,DHANI LOANS & SERV LTD,      1655.00,      1655.10,      1655.10,      1655.00,      1655.00,                  1828776.00,1105,N, ,7,      1670.00,      1426.82
N,7.64% TAX FREETRI SR2B,      1124.16,      1124.99,      1124.99,      1124.99,      1124.99,                    57374.49,51,N, ,4,      1198.40,      1123.60
N,SEC RE NCD 0% SR.II,      1139.25,      1125.20,      1135.00,      1125.20,      1135.00,                   396270.00,350,N, ,4,      1139.25,      1014.00
N,SEC RE NCD 11.02% SR.V,      1023.00,      1025.00,      1039.80,      1025.00,      1036.80,                   129490.20,125,N, ,6,      1099.00,       995.00
N,TAX FREE7.39% SR.IB,      1096.00,      1090.00,      1090.10,      1090.00,      1090.05,                   926516.50,850,N, ,5,      1138.00,      1033.01
N,SEC RE NCD 8.75% SR.IV,      1019.05,      1034.00,      1036.00,      1034.00,      1035.33,                   377895.60,365,N, ,5,      1155.55,       891.00
N,8.92% TAX FREE NCD,      1288.00,      1288.00,      1288.00,      1282.00,      1285.00,                   231414.00,180,N, ,16,      1374.80,      1257.50
N,SEC RED NCD 8.10% SR.IV,      1010.00,      1018.99,      1018.99,      1018.95,      1018.95,                   203794.00,200,N, ,2,      1069.90,       999.00
N,BOND 8.48% PA TF TI-SIB,      1069.00,      1099.00,      1099.00,      1099.00,      1099.00,                     3297.00,3,N, ,1,      1117.99,      1012.81
N,BOND 8.71% TAX FREE S2B,      1138.59,      1138.58,      1138.58,      1135.25,      1137.52,                  1650021.30,1450,N, ,8,      1227.50,      1133.05
N,SEC RED NCD 9.0% SR. VI,       960.00,       960.00,       960.00,       960.00,       960.00,                    10560.00,11,N, ,1,      1025.00,       815.00
N,BOND 8.65% PA TF TI-SIIB,      1203.38,      1203.38,      1203.38,      1203.38,      1203.38,                     1203.38,1,N, ,1,      1274.00,      1137.10
N,TAX FREE7.60% SR.IIB,      1198.00,      1196.00,      1202.00,      1196.00,      1202.00,                  4199541.10,3503,N, ,13,      1211.00,      1090.00
N,SEC RE NCD 9% SR.V,      1008.10,      1023.00,      1023.00,      1015.00,      1015.00,                   204023.00,201,N, ,2,      1088.00,       975.10
N,UNSERENCD9.1%SRIIICIII&IV,      1053.01,      1053.01,      1055.80,      1052.00,      1055.80,                   363196.59,345,N, ,9,      1062.90,      1035.00
N,SEC RED NCD 8.40% SR.V,      1019.00,      1020.00,      1028.99,      1020.00,      1028.99,                    20444.95,20,N, ,2,      1136.51,      1002.00
N,SEC RE NCD SR 6,      1000.00,      1000.00,      1000.00,      1000.00,      1000.00,                   644000.00,644,N, ,2,      1004.50,       975.00
N,SERENCD8.84%SRVICIII&IV,       920.10,       921.00,       940.00,       851.00,       851.00,                    36861.00,40,N, ,4,      1050.00,       750.00
N,TFB 7.36% 2025 SR. 1B,      1030.00,      1036.21,      1036.21,      1036.21,      1036.21,                    16579.36,16,N, ,1,      1129.90,      1030.00
N,SEC RE NCD 8.40% SR 1,      1000.00,       979.87,       979.87,       979.87,       979.87,                     9798.70,10,N, ,1,      1000.00,       972.75
N,UNSEC RED NCD 10.00% SR.V,      1013.99,      1000.10,      1012.00,      1000.00,      1000.00,                   237116.77,237,N, ,10,      1030.00,       971.60
N,SEC RE NCD 8.43% SR.VI,       912.25,       924.00,       924.00,       924.00,       924.00,                    14784.00,16,N, ,1,       981.00,       900.00
N,TAX FREE 7.29% SR. IB,      1054.00,      1054.00,      1054.00,      1054.00,      1054.00,                    11594.00,11,N, ,2,      1124.00,      1025.00
N,UNSERENCD8.85%SRIVCIII&IV,      1000.00,      1065.00,      1065.00,      1064.00,      1064.00,                    22364.00,21,N, ,3,      1065.00,      1064.00
N,SEC RE NCD SR 2,       985.00,       980.00,       980.00,       961.01,       961.01,                    96670.70,100,N, ,2,       990.00,       948.00
N,SEC RE NCD 9.70% SR VII,      1008.43,      1008.40,      1008.69,      1008.30,      1008.65,                   224928.62,223,N, ,5,      1045.00,       980.00
N,8.76% TAX FREETRI SR2B,      1149.19,      1164.70,      1164.70,      1161.75,      1161.75,                    52361.00,45,N, ,3,      1235.00,      1130.01
N,SERENCD9.20%SRVIICIII&IV,       950.00,       900.70,       900.70,       900.70,       900.70,                     9007.00,10,N, ,1,      1014.00,       800.00
N,SEC RE NCD 8.75% SR.VII,       940.00,       940.00,       940.00,       940.00,       940.00,                    56400.00,60,N, ,1,      1000.00,       910.00
N,SEC RE NCD 7.60% SR.II,      1020.00,       998.00,      1022.00,       998.00,      1014.00,                   208440.00,204,N, ,3,      1048.00,       870.00
N,TAX FREE 7.39% SR. IIA,      1168.50,      1168.50,      1184.40,      1168.50,      1174.26,                     3522.80,3,N, ,3,      1200.00,      1010.10
N,TFB 7.62% 2035 SR. 3B,      1216.00,      1190.01,      1190.01,      1190.01,      1190.01,                     3570.03,3,N, ,1,      1288.00,      1170.00
N,9.01% TAX FREETRII SR3B,      1281.61,      1281.60,      1283.99,      1281.60,      1283.99,                    38471.90,30,N, ,2,      1399.00,      1265.00
N,UNS RED NCD 9.15% SR.IX,       960.00,       959.99,       959.99,       950.00,       950.74,                   328351.77,343,N, ,7,      1015.00,       897.05
N,UNSE RE NCD 10% SR.I,      1070.95,      1050.50,      1050.50,      1041.20,      1050.50,                   975755.20,933,N, ,8,      1091.10,       900.00
N,BOND 8.88% PA TF TII-SIIB,      1222.00,      1223.00,      1244.00,      1223.00,      1223.79,                   121122.70,99,N, ,9,      1277.90,      1160.00
N,TAX FREE 7.69% SR. IIB,      1159.90,      1159.90,      1159.90,      1157.00,      1157.10,                   688471.30,595,N, ,5,      1205.90,      1128.00
N,BOND8.44% PA TF TR II S1B,      1024.00,      1020.00,      1020.00,      1020.00,      1020.00,                   102000.00,100,N, ,1,      1223.99,      1010.30
N,DHANI LOANS & SERV LTD,       976.65,       978.36,       978.45,       978.36,       978.45,                    16633.20,17,N, ,2,      1008.00,       940.00
N,UNSE RE NCD 9.6% SR.II,       978.02,       977.00,       977.00,       971.50,       972.57,                  1726069.72,1773,N, ,32,      1003.00,       951.80
N,BOND8.88% PA TF TR II S2B,      1147.81,      1199.99,      1200.00,      1147.62,      1147.62,                   241146.62,201,N, ,3,      1259.99,      1126.00
N,9.90 % SRNCD SR VI,      1013.95,      1012.00,      1014.50,      1012.00,      1013.93,                   528198.80,521,N, ,17,      1099.00,       999.00
N,SEC RE NCD 10.05% SR.IV,      1099.00,       876.00,       876.00,       876.00,       876.00,                   175200.00,200,N,XI,16,      1099.80,       876.00
N,TAX FREE  7.32% SR. 102 A,      1044.25,      1059.90,      1059.90,      1045.20,      1045.20,                     3150.30,3,N, ,3,      1109.99,      1010.00
N,8.12/8.32% TAX FREE NCD,      1129.00,      1127.99,      1127.99,      1127.99,      1127.99,                   107159.05,95,N, ,1,      1178.00,      1071.00
N,SEC RED NCD 9.43% SR. VI,       983.00,       985.00,       985.00,       982.00,       982.00,                    58034.98,59,N, ,4,       999.00,       948.00
N,SEC RE NCD 8.20% SR.V,      1052.00,      1048.50,      1055.00,      1048.50,      1055.00,                  1219651.50,1160,N, ,11,      1083.00,      1000.00
N,TAX FREE  7.53% SR. 103 A,      1127.21,      1139.00,      1139.00,      1138.99,      1138.99,                     2277.99,2,N, ,2,      1197.79,      1100.00
N,SERENCD 8.60% SR.IV OP8,      1005.75,      1005.30,      1007.50,      1005.00,      1006.00,                   749095.91,745,N, ,17,      1009.00,       996.00
N,SEC RED NCD 9.85% SR. VII,      1000.00,      1000.00,      1000.00,      1000.00,      1000.00,                    10000.00,10,N, ,1,      1170.00,       920.00
N,SEC RE NCD 9.61% SR.VI,      1000.00,       799.00,       799.00,       799.00,       799.00,                    35955.00,45,N,XI,5,       799.00,       799.00
N,9.40 % SRNCD TR II SR III,      1083.00,      1083.00,      1087.00,      1083.00,      1087.00,                    74887.00,69,N, ,2,      1123.99,      1003.00
N,SEC RE NCD 8.42% SR.V,       947.75,       954.00,       954.00,       954.00,       954.00,                    93492.00,98,N, ,4,       994.50,       925.00
N,SEC RE NCD 10.30% SR.VII,       973.20,       930.00,       930.00,       930.00,       930.00,                     9300.00,10,N,XI,1,      1050.00,       800.00
N,SERENCD 8.65% SR.VI OP12,      1012.00,      1015.00,      1015.00,      1015.00,      1015.00,                   131950.00,130,N, ,2,      1020.00,      1005.00
N,SEC RE NCD 9.85% SR.VIII,       999.00,       945.00,       950.00,       930.00,       945.00,                   811244.66,857,N,XI,92,      1000.00,       817.21
N,SEC RE NCD 8.5% SR.I,       962.11,       962.88,       964.55,       962.88,       964.03,                   548454.72,569,N, ,6,      1049.90,       960.00
N,TAX FREE  7.64% SR. 108A,      1136.19,      1136.00,      1140.00,      1132.11,      1140.00,                   250681.10,220,N, ,5,      1208.85,      1112.50
N,SEC RE NCD 8.75% SR.III,       964.80,       964.80,       964.80,       964.80,       964.80,                      964.80,1,N, ,1,      1025.00,       930.55
N,SEC RED NCD 10.15% SR. VI,      1005.85,      1001.80,      1005.00,      1000.00,      1001.42,                   794200.00,793,N, ,26,      1119.15,       973.11
N,SEC RE NCD 8.65% SR.V,       929.00,       947.00,       947.00,       926.16,       927.11,                   591336.50,636,N, ,14,      1000.00,       900.00
N,SEC RE NCD 9.71% SR VIII,       925.00,       925.00,       950.00,       925.00,       950.00,                    46875.00,50,N, ,3,      1000.00,       912.00
N,SEC RE NCD 9% SR.VI,       940.15,       942.90,       942.90,       940.15,       940.15,                    18816.75,20,N, ,3,      1035.00,       940.15
N,SEC RE NCD 11% SR.V,      1112.00,      1006.46,      1006.46,      1006.46,      1006.46,                     2012.92,2,N, ,1,      1187.80,       869.00
N,SEC RE NCD 10.03% SR X,       975.00,       964.00,       964.00,       964.00,       964.00,                    20244.00,21,N, ,1,       981.00,       910.20
N,SEC RE NCD 8.35% SR.I,       996.00,      1000.00,      1016.70,       997.00,      1015.09,                   799385.50,797,N, ,15,      1049.00,       830.00
N,SEC RE NCD 0% SR.VI,      1212.00,      1207.00,      1207.00,      1207.00,      1207.00,                   120700.00,100,N, ,1,      1224.00,       851.00
N,SEC RE NCD 0% SR.II,      1001.92,      1005.65,      1018.00,       982.70,       982.70,                   352898.50,350,N, ,9,      1018.00,       900.00
N,SEC RE NCD 8.5% SR.III,       987.45,       995.45,       995.45,       995.45,       995.45,                     4977.25,5,N, ,1,      1010.00,       920.35
N,SEC RE NCD 8.65% SR.V,       928.00,       928.00,       930.00,       928.00,       930.00,                   446312.01,480,N, ,11,      1000.00,       900.00
N,MUSIC BROADCAST LIMITED,        96.50,        95.20,        95.35,        95.00,        95.05,                   585138.15,6155,N, ,22,       106.00,        81.10
N,TVS HOLDINGS LIMITED,        10.65,        10.65,        10.65,        10.60,        10.60,                    42155.35,3969,N, ,20,        11.00,         9.95
N,SDL PN 7.19% 2037,       100.00,        95.00,        95.00,        95.00,        95.00,                     9500.00,100,N, ,1,        95.00,        95.00
N,SDL ML 7.39% 2026,        98.60,        98.60,        98.60,        98.60,        98.60,                     9860.00,100,N, ,1,       101.00,        95.55
N,SDL GA 7.62% 2032,        96.00,        96.00,        96.00,        96.00,        96.00,                   153600.00,1600,N, ,1,        97.50,        96.00
N,SDL UP 7.62% 2034,        95.00,        95.00,        95.00,        95.00,        95.00,                     9500.00,100,N, ,1,        95.00,        95.00
N,SDL KA 7.68% 2037,       100.00,        95.00,        95.00,        95.00,        95.00,                     9500.00,100,N, ,1,        95.00,        95.00
N,SDL KL 7.71% 2043,        88.50,        88.50,        92.92,        88.50,        92.92,                    18142.00,200,N, ,2,        95.00,        88.50
N,SDL RJ 7.73% 2033,        98.00,        95.00,        95.00,        95.00,        95.00,                    19000.00,200,N, ,1,        98.00,        95.00
N,SDL MH 7.7% 2033,        98.00,        98.50,        98.50,        98.50,        98.50,                     9850.00,100,N, ,1,        98.70,        91.60
N,GOI TBILL 182D-02/05/24,        97.76,        97.72,        97.72,        97.72,        97.72,                    39088.00,400,N, ,1,        97.76,        96.32
N,GOI TBILL 182D-04/07/24,        96.55,        96.55,        96.75,        96.55,        96.75,                   125535.00,1300,N, ,7,        96.75,        96.50
N,GOI TBILL 182D-06/06/24,        97.03,        97.03,        97.03,        97.03,        97.03,                   106733.00,1100,N, ,2,        97.20,        96.00
N,GOI TBILL 182D-07/03/24,        98.95,        98.96,        98.96,        98.96,        98.96,                     9896.00,100,N, ,1,        98.96,        96.00
N,GOI TBILL 182D-11/07/24,        96.74,        96.35,        96.55,        96.35,        96.42,                   308368.00,3200,N, ,8,        97.10,        96.35
N,GOI TBILL 182D-13/06/24,        97.00,        97.00,        97.00,        97.00,        97.00,                    97000.00,1000,N, ,1,        97.11,        94.01
N,GOI TBILL 182D-14/03/24,        98.66,        98.81,        98.81,        98.81,        98.81,                     9881.00,100,N, ,1,        98.81,        96.60
N,GOI TBILL 182D-16/05/24,        97.44,        97.44,        97.77,        97.44,        97.77,                   116961.00,1200,N, ,3,        97.77,        96.58
N,GOI TBILL 182D-18/04/24,        98.00,        98.05,        98.10,        98.05,        98.10,                    29420.00,300,N, ,2,        98.10,        96.55
N,GOI TBILL 182D-20/06/24,        97.00,        97.00,        97.00,        96.75,        96.75,                    77450.00,800,N, ,3,        97.20,        96.42
N,GOI TBILL 182D-22/02/24,        99.09,        99.12,        99.24,        99.11,        99.24,                   178440.00,1800,N, ,4,        99.24,        96.62
N,GOI TBILL 182D-23/05/24,        97.30,        97.30,        97.30,        97.30,        97.30,                    19460.00,200,N, ,1,        97.51,        95.00
N,GOI TBILL 182D-25/04/24,        98.03,        98.17,        98.17,        98.17,        98.17,                    98170.00,1000,N, ,1,        98.17,        95.00
N,GOI TBILL 182D-27/06/24,        96.62,        96.62,        96.62,        96.62,        96.62,                    19324.00,200,N, ,2,        96.62,        96.40
N,GOI TBILL 182D-29/02/24,        99.01,        99.10,        99.10,        99.10,        99.10,                    39640.00,400,N, ,1,        99.10,        96.80
N,GOI TBILL 182D-30/05/24,        97.40,        97.40,        97.40,        97.40,        97.40,                    97400.00,1000,N, ,1,        97.40,        96.01
N,GOI TBILL 364D-02/01/25,        93.57,        93.16,        93.35,        93.16,        93.21,                    65284.00,700,N, ,4,        93.57,        93.00
N,GOI TBILL 364D-02/05/24,        97.56,        97.71,        97.71,        97.71,        97.71,                   488550.00,5000,N, ,1,        97.71,        93.60
N,GOI TBILL 364D-03/10/24,        94.81,        95.14,        95.14,        95.14,        95.14,                    19028.00,200,N, ,1,        95.14,        92.53
N,GOI TBILL 364D-05/09/24,        95.52,        95.64,        95.64,        95.64,        95.64,                    86076.00,900,N, ,1,        98.50,        92.80
N,GOI TBILL 364D-05/12/24,        93.66,        93.66,        93.66,        93.66,        93.66,                   112392.00,1200,N, ,4,        94.01,        93.00
N,GOI TBILL 364D-06/06/24,        97.01,        97.34,        97.34,        97.34,        97.34,                  1440632.00,14800,N, ,1,        99.70,        92.70
N,GOI TBILL 364D-09/01/25,        93.45,        93.45,        93.45,        93.20,        93.20,                   167885.00,1800,N, ,3,        93.45,        92.00
N,GOI TBILL 364D-13/06/24,        96.90,        97.20,        97.20,        97.20,        97.20,                   106920.00,1100,N, ,1,        97.20,        92.70
N,GOI TBILL 364D-16/05/24,        97.45,        97.73,        97.73,        97.73,        97.73,                   547288.00,5600,N, ,1,        97.73,        92.60
N,GOI TBILL 364D-17/10/24,        94.32,        94.55,        94.55,        94.55,        94.55,                    56730.00,600,N, ,1,        94.55,        93.29
N,GOI TBILL 364D-18/07/24,        96.30,        96.56,        96.56,        96.56,        96.56,                   482800.00,5000,N, ,1,        96.56,        93.52
N,GOI TBILL 364D-19/12/24,        93.41,        93.41,        93.41,        93.41,        93.41,                     9341.00,100,N, ,1,        93.82,        93.13
N,GOI TBILL 364D-21/11/24,        94.19,        93.92,        93.92,        93.92,        93.92,                    18784.00,200,N, ,1,        94.19,        92.81
N,GOI TBILL 364D-25/04/24,        97.57,        97.84,        97.84,        97.84,        97.84,                    19568.00,200,N, ,1,        97.84,        92.08
N,GOI TBILL 364D-26/01/24,        99.50,        99.75,        99.80,        99.75,        99.80,                   299350.00,3000,N, ,4,        99.80,        93.57
N,GOI TBILL 364D-26/12/24,        93.29,        93.70,        93.70,        93.70,        93.70,                   571570.00,6100,N, ,1,        93.70,        93.20
N,GOI TBILL 91D-01/02/24,        99.65,        99.72,        99.72,        99.72,        99.72,                     9972.00,100,N, ,1,       104.34,        97.00
N,GOI TBILL 91D-04/04/24,        98.34,        98.34,        98.34,        98.34,        98.34,                    68838.00,700,N, ,6,        98.78,        98.00
N,GOI TBILL 91D-07/03/24,        98.98,        98.96,        99.00,        98.95,        98.95,                   148441.00,1500,N, ,7,        99.00,        97.01
N,GOI TBILL 91D-08/02/24,        99.41,        99.42,        99.42,        99.41,        99.41,                    29825.00,300,N, ,3,        99.50,        98.00
N,GOI TBILL 91D-11/04/24,        98.13,        98.13,        98.40,        98.13,        98.40,                   186689.00,1900,N, ,9,        99.00,        97.82
N,GOI TBILL 91D-14/03/24,        98.81,        98.81,        98.81,        98.81,        98.81,                   385359.00,3900,N, ,7,        99.00,        98.00
N,GOI TBILL 91D-15/02/24,        99.40,        99.35,        99.40,        99.35,        99.40,                    29810.00,300,N, ,2,        99.40,        97.80
N,GOI TBILL 91D-21/03/24,        98.54,        98.54,        98.70,        98.54,        98.57,                    59152.00,600,N, ,5,        98.80,        98.00
N,GOI TBILL 91D-22/02/24,        99.20,        99.20,        99.20,        99.13,        99.13,                   138817.00,1400,N, ,3,        99.30,        97.90
N,GOI TBILL 91D-28/03/24,        98.38,        98.38,        98.42,        98.38,        98.40,                   196788.00,2000,N, ,7,        98.70,        98.21
N,SHARE IND. SECURITIES LTD,      1239.35,      1240.10,      1245.00,      1232.00,      1240.00,                  1975496.00,1591,N, ,10,      1297.30,       496.00
N,SEC RE NCD 9% SR.VI,       987.40,       950.20,       950.20,       930.00,       930.00,                   212923.00,225,N, ,4,      1000.00,       901.00
N,SEC RE NCD 9.65% SR I,       961.00,       961.00,       980.00,       961.00,       980.00,                    19410.00,20,N, ,5,       995.00,       910.20
N,SEC RED NCD 9.40% SR. V,      1068.00,      1068.00,      1068.00,      1067.50,      1067.80,                   222084.25,208,N, ,9,      1124.00,      1030.00
N,SEC RE NCD 10.25% SR XII,       995.00,       990.00,       990.00,       990.00,       990.00,                     9900.00,10,N, ,1,      1000.00,       990.00
N,SEC RE NCD 9% SR.IV,      1029.00,      1002.00,      1002.00,      1002.00,      1002.00,                     9018.00,9,N, ,1,      1099.00,       900.85
N,SEC RE NCD SR.V,      1062.75,      1116.02,      1116.02,      1100.00,      1100.00,                    13231.92,12,N, ,3,      1116.02,       920.31
N,SEC RED NCD 9.30% SR. II,      1025.10,      1028.00,      1031.00,      1028.00,      1030.50,                    36060.00,35,N, ,4,      1250.00,      1000.00
N,SEC RE NCD 9.05% SR.I,      1012.65,      1012.65,      1012.65,      1012.65,      1012.65,                    10126.50,10,N, ,1,      1060.00,       930.10
N,SEC RED NCD 9.12% SR. I,       995.00,       995.00,       995.00,       995.00,       995.00,                   255715.00,257,N, ,6,      1022.50,       986.00
N,SEC RED NCD 9.50% SR. IV,      1084.16,      1057.06,      1257.50,      1057.06,      1090.00,                    97143.00,90,N, ,6,      1280.00,      1000.01
N,SEC RED NCD SR. VII,      1554.33,      1559.00,      1559.00,      1550.00,      1558.00,                   353552.55,227,N, ,10,      1559.00,      1356.11
N,SEC RED NCD 9.22% SR.II,      1015.00,       989.14,       999.00,       971.01,       984.51,                   295354.75,300,N, ,11,      1220.00,       971.01
N,SEC RE NCD 9.15% SR.VIII,       950.00,       949.95,       950.00,       949.95,       950.00,                    94996.80,100,N, ,4,       990.00,       815.45
N,SEC RED NCD SR.IX,      1475.00,      1475.00,      1475.00,      1475.00,      1475.00,                   368750.00,250,N, ,1,      1500.00,      1289.50
N,SEC RE NCD 8.70% SR.III,       960.00,       979.90,       979.90,       979.90,       979.90,                     8819.10,9,N, ,1,      1080.00,       810.00
N,SEC RED NCD 9% SR.V,       998.00,       998.00,       998.00,       995.10,       995.10,                    59725.30,60,N, ,4,      1081.00,       988.00
N,SEC RED NCD 9.10% SR.VI,      1084.00,      1000.00,      1000.00,      1000.00,      1000.00,                   505000.00,505,N, ,50,      1084.00,       991.00
N,SEC RE NCD SR.V,      1028.96,      1028.96,      1028.96,      1028.96,      1028.96,                     1028.96,1,N, ,1,      1029.00,       865.00
N,SEC RE NCD 9.55% SR.IV,       900.00,       900.00,       900.00,       875.00,       890.00,                    93939.00,107,N, ,8,      1050.21,       760.00
 , , , , , , , , , , , , , , , 
 ,LIMITED PHYSICAL MARKET, , , , , , , , , , , , 
O,HCL TECHNOLOGIES LTD,      1090.65,      1575.90,      1575.90,      1575.90,      1575.90,                723815597.70,459303,N, ,1,      1575.90,      1575.90
O,INFIBEAM AVENUES LIMITED,        26.80,        26.15,        26.15,        26.15,        26.15,                101985000.00,3900000,N, ,1,        26.80,        14.45
 , , , , , , , , , , , , , , , 
 ,EXCHANGE TRADED FUND, , , , , , , , , , , , 
N,BIRLASLAMC - ABSLBANETF,        46.57,        46.57,        48.00,        45.92,        46.20,                  5918607.07,128305,N, ,2142,        49.95,        38.70
N,BIRLASLAMC - ABSLLIQUID,      1000.00,      1000.00,      1000.01,       999.99,       999.99,                  7322985.86,7323,N, ,26,      1002.00,       999.01
N,BIRLASLAMC - ABSLNN50ET,        55.93,        55.62,        55.79,        54.60,        55.70,                   297395.06,5371,N, ,154,        56.87,        37.52
N,MIRAEAMC - ALPHAETF,        21.27,        21.28,        21.28,        20.62,        21.17,                  2928754.08,138792,N, ,354,        22.02,        16.56
N,ICICIPRAMC - ICICIALPLV,       242.55,       241.41,       242.75,       238.84,       242.10,                 17234503.43,71433,N, ,410,       250.49,       167.06
N,NIPPONAMC - NETFAUTO,       187.49,       193.10,       193.10,       184.52,       187.72,                 11719891.91,62744,N, ,1866,       194.50,       120.20
N,ICICIPRAMC - ICICIAUTO,       187.38,       187.01,       188.37,       184.32,       187.95,                 17132583.40,91950,N, ,255,       197.44,       120.40
N,AXISAMC - AXISBNKETF,       467.76,       467.00,       468.60,       462.52,       464.68,                  3277347.84,7043,N, ,206,       495.98,       389.79
N,AXISAMC - AXISBPSETF,        11.44,        11.80,        13.30,        11.44,        11.44,                   658412.72,57526,N, ,594,        13.30,        10.05
N,AXISAMC - AXISCETF,        97.33,       101.94,       101.94,        95.62,        96.72,                   221773.37,2289,N, ,64,       102.35,        70.96
N,AXIS MF - AXIS GOLD ETF,        52.81,        54.40,        54.40,        50.83,        52.71,                  5010141.90,95116,N, ,1617,        55.60,        47.01
N,AXISAMC - AXISHCETF,       110.03,       109.30,       110.99,       107.27,       110.57,                   667449.88,6139,N, ,112,       113.60,        74.05
N,AXISAMC - AXISILVER,        72.49,        72.51,        72.51,        72.14,        72.39,                   669895.05,9255,N, ,142,        79.48,        62.81
N,AXISAMC - AXISNIFTY,       232.08,       236.50,       236.50,       229.31,       230.73,                  4103819.66,17845,N, ,394,       240.35,       179.30
N,AXISAMC - AXISTECETF,       387.17,       386.37,       387.11,       378.24,       384.88,                  1440883.15,3775,N, ,105,       396.40,       274.64
N,AXISAMC - AXSENSEX,        72.29,        75.55,        75.55,        71.11,        72.05,                   112175.73,1564,N, ,66,        85.00,        57.20
N,NIP IND ETF BANK BEES,       470.54,       467.99,       471.18,       461.00,       466.59,                903331415.26,1932438,N, ,23318,       495.00,       391.71
N,MIRAEAMC - BANKETF,       461.83,       461.86,       462.59,       456.00,       457.98,                  7270178.02,15858,N, ,478,       553.25,       421.00
N,ICICIPRAMC - IPRU5008,        46.54,        46.50,        46.67,        45.99,        46.23,                 15005196.03,324596,N, ,1778,        50.92,        38.00
N,EDELAMC - BBETF0432,      1107.10,      1107.11,      1109.99,      1107.10,      1107.50,                  1421588.04,1284,N, ,13,      1325.38,       844.00
N,BARODABNP - BBNPPGOLD,        61.75,        61.75,        61.80,        59.05,        59.35,                    58796.05,965,N, ,17,        65.00,        56.00
N,MIRAEAMC - MAFSETF,        20.88,        21.19,        21.39,        20.53,        20.67,                 28840909.08,1395202,N, ,4729,        22.45,        17.35
N,ICICIPRAMC - ICICI500,        32.71,        32.74,        32.75,        32.16,        32.58,                  5409824.53,166716,N, ,770,        33.69,        23.71
N,ADITYBIRLA SL GOLD ETF-GR,        55.78,        55.75,        55.75,        55.30,        55.39,                   424347.02,7645,N, ,270,        57.80,        42.82
N,ADITYBIRLA SL NIF ETF-GR,        24.54,        24.85,        24.88,        24.10,        24.41,                  3095149.78,127010,N, ,3195,        25.75,        18.65
N,BIRLASLAMC - BSLSENETFG,        70.12,        70.00,        70.00,        69.11,        69.79,                    74612.21,1072,N, ,72,        77.00,        55.05
N,ICICIPRAMC - ICICICOMMO,        76.98,        76.99,        77.39,        75.26,        76.51,                  7151296.16,93800,N, ,514,        79.17,        53.75
N,NIP IND ETF CONSUMPTION,       105.11,       105.10,       105.10,       103.27,       104.39,                  5595205.49,53764,N, ,667,       107.05,        76.53
