EQ,PDSL,PDS Limited,INE111Q01021,Trading - Textile Products,info industry NA ,562
EQ,CSBBANK,CSB Bank Limited,INE679A01013,Private Sector Bank,info industry NA ,374
EQ,IFCI,IFCI Limited,INE039A01010,Financial Institution,FINANCIAL INSTITUTION,52.8
EQ,GMMPFAUDLR,GMM Pfaudler Limited,INE541A01023,Industrial Products,info industry NA ,1530
EQ,ISGEC,Isgec Heavy Engineering Limited,INE858B01029,Civil Construction,info industry NA ,1030
EQ,KNRCON,KNR Constructions Limited,INE634I01029,Civil Construction,CONSTRUCTION,265
EQ,EASEMYTRIP,Easy Trip Planners Limited,INE07O001026,Tour Travel Related Services,info industry NA ,47.1
EQ,SAREGAMA,Saregama India Limited,INE979A01025,Media & Entertainment,MEDIA & ENTERTAINMENT,348.1
EQ,JLHL,Jupiter Life Line Hospitals Limited,INE682M01012,Hospital,info industry NA ,1052.05
EQ,INDIGOPNTS,Indigo Paints Limited,INE09VQ01012,Paints,info industry NA ,1458
EQ,LTFOODS,LT Foods Limited,INE818H01020,Other Agricultural Products,info industry NA ,196.2
EQ,KIRLOSBROS,Kirloskar Brothers Limited,INE732A01036,Compressors Pumps & Diesel Engines,COMPRESSORS / PUMPS,895.3
EQ,RELIGARE,Religare Enterprises Limited,INE621H01010,Investment Company,FINANCE,226
EQ,JAICORPLTD,Jai Corp Limited,INE070D01027,Plastic Products - Industrial,PLASTIC AND PLASTIC PRODUCTS,379
EQ,VIJAYA,Vijaya Diagnostic Centre Limited,INE043W01024,Healthcare Service Provider,info industry NA ,649.5
EQ,JKPAPER,JK Paper Limited,INE789E01012,Paper & Paper Products,PAPER AND PAPER PRODUCTS,420
EQ,UJJIVAN,Ujjivan Financial Services Limited,INE334L01012,Non Banking Financial Company (NBFC),FINANCE,554.7
EQ,ROLEXRINGS,Rolex Rings Limited,INE645S01016,Auto Components & Equipments,info industry NA ,2385
EQ,GARFIBRES,Garware Technical Fibres Limited,INE276A01018,Other Textile Products,info industry NA ,3679
EQ,ARVIND,Arvind Limited,INE034A01011,Garments & Apparels,TEXTILE PRODUCTS,315
EQ,JUSTDIAL,Just Dial Limited,INE599M01018,Internet & Catalogue Retail,COMPUTERS - SOFTWARE,841
EQ,GREENLAM,Greenlam Industries Limited,INE544R01021,Plywood Boards/ Laminates,CONSTRUCTION,518.8
EQ,VRLLOG,VRL Logistics Limited,INE366I01010,Logistics Solution Provider,TRAVEL AND TRANSPORT,721
EQ,MTARTECH,Mtar Technologies Limited,INE864I01014,Aerospace & Defense,info industry NA ,2113.5
EQ,NEULANDLAB,Neuland Laboratories Limited,INE794A01010,Pharmaceuticals,PHARMACEUTICALS,6050
EQ,POWERMECH,Power Mech Projects Limited,INE211R01019,Civil Construction,CONSTRUCTION,4930
EQ,GOCOLORS,Go Fashion (India) Limited,INE0BJS01011,Speciality Retail,info industry NA ,1124
EQ,ZENTEC,Zen Technologies Limited,INE251B01027,Aerospace & Defense,ENGINEERING,729
EQ,NETWEB,Netweb Technologies India Limited,INE0NT901020,Computers Hardware & Equipments,info industry NA ,1500.3
EQ,SIS,SIS LIMITED,INE285J01028,Diversified Commercial Services,info industry NA ,521
EQ,VOLTAMP,Voltamp Transformers Limited,INE540H01012,Heavy Electrical Equipment,ELECTRICAL EQUIPMENT,7110
EQ,ELECTCAST,Electrosteel Castings Limited,INE086A01029,Iron & Steel Products,CASTINGS/FORGINGS,161
EQ,BECTORFOOD,Mrs. Bectors Food Specialities Limited,INE495P01012,Packaged Foods,info industry NA ,1176.05
EQ,VAIBHAVGBL,Vaibhav Global Limited,INE884A01027,Gems Jewellery And Watches,MISCELLANEOUS,514
EQ,TEXRAIL,Texmaco Rail & Engineering Limited,INE621L01012,Industrial Products,ENGINEERING,209.9
EQ,SUNTECK,Sunteck Realty Limited,INE805D01034,Residential Commercial Projects,CONSTRUCTION,445.5
EQ,RSYSTEMS,R Systems International Limited,INE411H01032,IT Enabled Services,COMPUTERS - SOFTWARE,509.9
EQ,REDTAPE,Redtape Limited,INE0LXT01019,Footwear,info industry NA ,610.15
BE,IWEL,Inox Wind Energy Limited,INE0FLR01028,Heavy Electrical Equipment,info industry NA ,5361.15
EQ,FDC,FDC Limited,INE258B01022,Pharmaceuticals,PHARMACEUTICALS,418.5
EQ,EPL,EPL Limited,INE255A01020,Packaging,info industry NA ,198.7
EQ,SHRIPISTON,Shriram Pistons & Rings Limited,INE526E01018,Auto Components & Equipments,AUTO ANCILLARIES,1620
EQ,TCI,Transport Corporation of India Limited,INE688A01022,Logistics Solution Provider,TRAVEL AND TRANSPORT,852
EQ,THOMASCOOK,Thomas Cook  (India)  Limited,INE332A01027,Tour Travel Related Services,TRAVEL AND TRANSPORT,174.1
EQ,BLUEJET,Blue Jet Healthcare Limited,INE0KBH01020,Pharmaceuticals,info industry NA ,360
EQ,NAVA,NAVA LIMITED,INE725A01022,Power Generation,info industry NA ,455
EQ,HNDFDS,Hindustan Foods Limited,INE254N01026,Diversified FMCG,info industry NA ,541.1
EQ,MOIL,MOIL Limited,INE490G01020,Industrial Minerals,METALS,340.35
EQ,NESCO,Nesco Limited,INE317F01035,Diversified Commercial Services,MISCELLANEOUS,825.35
EQ,PGEL,PG Electroplast Limited,INE457L01011,Consumer Electronics,CONSUMER DURABLES,2064
EQ,SYMPHONY,Symphony Limited,INE225D01027,Consumer Electronics,CONSUMER DURABLES,929.7
EQ,WOCKPHARMA,Wockhardt Limited,INE049B01025,Pharmaceuticals,PHARMACEUTICALS,456
EQ,ICIL,Indo Count Industries Limited,INE483B01026,Other Textile Products,TEXTILES - COTTON,275.6
EQ,SHAREINDIA,Share India Securities Limited,INE932X01018,Stockbroking & Allied,info industry NA ,1895
EQ,INDIASHLTR,India Shelter Finance Corporation Limited,INE922K01024,Housing Finance Company,info industry NA ,574.85
EQ,JINDWORLD,Jindal Worldwide Limited,INE247D01039,Other Textile Products,TEXTILE PRODUCTS,288.5
EQ,TATACOFFEE,Tata Coffee Limited,INE493A01027,NA,TEA AND COFFEE,0
EQ,CMSINFO,CMS Info Systems Limited,INE925R01014,Diversified Commercial Services,info industry NA ,389.55
EQ,GENUSPOWER,Genus Power Infrastructures Limited,INE955D01029,Other Electrical Equipment,ELECTRONICS - INDUSTRIAL,252.2
EQ,INFIBEAM,Infibeam Avenues Limited,INE483S01020,Financial Technology (Fintech),COMPUTERS - SOFTWARE,29.15
EQ,STAR,Strides Pharma Science Limited,INE939A01011,Pharmaceuticals,PHARMACEUTICALS,686
EQ,NIITMTS,NIIT Learning Systems Limited,INE342G01023,Education,info industry NA ,428.2
EQ,UTKARSHBNK,Utkarsh Small Finance Bank Limited,INE735W01017,Other Bank,info industry NA ,58.1
EQ,TIIL,Technocraft Industries (India) Limited,INE545H01011,Iron & Steel Products,STEEL AND STEEL PRODUCTS,2400
EQ,FUSION,Fusion Micro Finance Limited,INE139R01012,Microfinance Institutions,info industry NA ,625
EQ,BORORENEW,BOROSIL RENEWABLES LIMITED,INE666D01022,Glass - Industrial,info industry NA ,621.2
EQ,ASKAUTOLTD,ASK Automotive Limited,INE491J01022,Auto Components & Equipments,info industry NA ,289.5
EQ,ASTRAMICRO,Astra Microwave Products Limited,INE386C01029,Aerospace & Defense,TELECOMMUNICATION - EQUIPMENT,563.55
EQ,AVANTIFEED,Avanti Feeds Limited,INE871C01038,Animal Feed,FOOD AND FOOD PROCESSING,506.6
EQ,JSWHL,JSW Holdings Limited,INE824G01012,Investment Company,FINANCE,5569
EQ,GUJALKALI,Gujarat Alkalies and Chemicals Limited,INE186A01019,Commodity Chemicals,CHEMICALS - INORGANIC,768.3
EQ,STLTECH,Sterlite Technologies Limited,INE089C01029,Other Telecom Services,info industry NA ,136.95
EQ,NAZARA,Nazara Technologies Limited,INE418L01021,Digital Entertainment,info industry NA ,913
EQ,GABRIEL,Gabriel India Limited,INE524A01029,Auto Components & Equipments,AUTO ANCILLARIES,377
EQ,SUPRAJIT,Suprajit Engineering Limited,INE399C01030,Auto Components & Equipments,AUTO ANCILLARIES,392.4
EQ,PTC,PTC India Limited,INE877F01012,Power Trading,POWER,229
EQ,DBL,Dilip Buildcon Limited,INE917M01012,Civil Construction,info industry NA ,376.95
EQ,SOUTHBANK,The South Indian Bank Limited,INE683A01023,Private Sector Bank,BANKS,33.5
EQ,GHCL,GHCL Limited,INE539A01019,Commodity Chemicals,CHEMICALS - INORGANIC,583.05
EQ,RBA,Restaurant Brands Asia Limited,INE07T201019,Restaurants,info industry NA ,117.2
EQ,PARADEEP,Paradeep Phosphates Limited,INE088F01024,Fertilizers,info industry NA ,80.8
EQ,HGINFRA,H.G. Infra Engineering Limited,INE926X01010,Civil Construction,info industry NA ,920.05
EQ,ICRA,ICRA Limited,INE725G01011,Ratings,FINANCE,5544
EQ,RAMKY,Ramky Infrastructure Limited,INE874I01013,Civil Construction,CONSTRUCTION,903.45
EQ,KESORAMIND,Kesoram Industries Limited,INE087A01019,Cement & Cement Products,TYRES,168.5
EQ,SANSERA,Sansera Engineering Limited,INE953O01021,Auto Components & Equipments,info industry NA ,1025.05
EQ,ARVINDFASN,Arvind Fashions Limited,INE955V01021,Speciality Retail,info industry NA ,474.8
EQ,SENCO,Senco Gold Limited,INE602W01019,Gems Jewellery And Watches,info industry NA ,772
BE,AURIONPRO,Aurionpro Solutions Limited,INE132H01018,Computers - Software & Consulting,COMPUTERS - SOFTWARE,2240
EQ,TEAMLEASE,Teamlease Services Limited,INE985S01024,Diversified Commercial Services,MISCELLANEOUS,3039
EQ,CYIENTDLM,Cyient DLM Limited,INE055S01018,Industrial Products,info industry NA ,679
EQ,AGI,AGI Greenpac Limited,INE415A01038,Packaging,info industry NA ,782
EQ,KPIGREEN,KPI Green Energy Limited,INE542W01017,Power Generation,info industry NA ,1510.6
EQ,HEIDELBERG,HeidelbergCement India Limited,INE578A01017,Cement & Cement Products,CEMENT AND CEMENT PRODUCTS,226.5
EQ,TCIEXP,TCI Express Limited,INE586V01016,Logistics Solution Provider,info industry NA ,1328
EQ,VSTIND,VST Industries Limited,INE710A01016,Cigarettes & Tobacco Products,CIGARETTES,3500
EQ,GREENPANEL,Greenpanel Industries Limited,INE08ZM01014,Plywood Boards/ Laminates,info industry NA ,396
EQ,DODLA,Dodla Dairy Limited,INE021O01019,Dairy Products,info industry NA ,875.05
EQ,AHLUCONT,Ahluwalia Contracts (India) Limited,INE758C01029,Civil Construction,CEMENT AND CEMENT PRODUCTS,814
EQ,RAIN,Rain Industries Limited,INE855B01025,Petrochemicals,PETROCHEMICALS,176.5
EQ,GATEWAY,Gateway Distriparks Limited,INE079J01017,Logistics Solution Provider,info industry NA ,109.6
EQ,ORIENTCEM,Orient Cement Limited,INE876N01018,Cement & Cement Products,CEMENT AND CEMENT PRODUCTS,276
EQ,ETHOSLTD,Ethos Limited,INE04TZ01018,Gems Jewellery And Watches,info industry NA ,2455
EQ,HCG,Healthcare Global Enterprises Limited,INE075I01017,Hospital,HEALTHCARE SERVICES,356.05
EQ,FEDFINA,Fedbank Financial Services Limited,INE007N01010,Non Banking Financial Company (NBFC),info industry NA ,131.25
EQ,GOKEX,Gokaldas Exports Limited,INE887G01027,Garments & Apparels,TEXTILE PRODUCTS,909.8
EQ,PRUDENT,Prudent Corporate Advisory Services Limited,INE00F201020,Financial Products Distributor,info industry NA ,1262
EQ,ITDCEM,ITD Cementation India Limited,INE686A01026,Civil Construction,CONSTRUCTION,312.3
BE,BBOX,Black Box Limited,INE676A01027,IT Enabled Services,info industry NA ,281.35
EQ,JPASSOCIAT,Jaiprakash Associates Limited,INE455F01025,Civil Construction,CONSTRUCTION,22.1
EQ,RALLIS,Rallis India Limited,INE613A01020,Pesticides & Agrochemicals,PESTICIDES AND AGROCHEMICALS,260
EQ,ORIENTELEC,Orient Electric Limited,INE142Z01019,Household Appliances,info industry NA ,209.9
EQ,RTNPOWER,RattanIndia Power Limited,INE399K01017,Integrated Power Utilities,POWER,10.25
EQ,DHANUKA,Dhanuka Agritech Limited,INE435G01025,Pesticides & Agrochemicals,PESTICIDES AND AGROCHEMICALS,1200
EQ,WSTCSTPAPR,West Coast Paper Mills Limited,INE976A01021,Paper & Paper Products,PAPER AND PAPER PRODUCTS,728
EQ,WONDERLA,Wonderla Holidays Limited,INE066O01014,Amusement Parks/ Other Recreation,HOTELS,849.9
EQ,DBCORP,D.B.Corp Limited,INE950I01011,Print Media,PRINTING AND PUBLISHING,345
EQ,MASFIN,MAS Financial Services Limited,INE348L01012,Non Banking Financial Company (NBFC),info industry NA ,986.5
EQ,LLOYDSENGG,LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,Industrial Products,info industry NA ,49.2
EQ,IBREALEST,Indiabulls Real Estate Limited,INE069I01010,Residential Commercial Projects,CONSTRUCTION,102.2
EQ,KKCL,Kewal Kiran Clothing Limited,INE401H01017,Garments & Apparels,TEXTILE PRODUCTS,751
EQ,MSTCLTD,Mstc Limited,INE255X01014,Trading & Distributors,info industry NA ,915
EQ,TINPLATE,The Tinplate Company of India Limited,INE422C01014,NA,STEEL AND STEEL PRODUCTS,0
EQ,PATELENG,Patel Engineering Limited,INE244B01030,Civil Construction,CONSTRUCTION,60.05
EQ,TI,Tilaknagar Industries Limited,INE133E01013,Breweries & Distilleries,BREW/DISTILLERIES,239.7
EQ,PRICOLLTD,Pricol Limited,INE726V01018,Auto Components & Equipments,info industry NA ,375.8
EQ,SHANTIGEAR,Shanthi Gears Limited,INE631A01022,Industrial Products,AUTO ANCILLARIES,553.1
EQ,HGS,Hinduja Global Solutions Limited,INE170I01016,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),COMPUTERS - SOFTWARE,963
EQ,PRIVISCL,Privi Speciality Chemicals Limited,INE959A01019,Specialty Chemicals,info industry NA ,1215
EQ,CHOICEIN,Choice International Limited,INE102B01014,Holding Company,info industry NA ,540
EQ,AARTIPHARM,Aarti Pharmalabs Limited,INE0LRU01027,Pharmaceuticals,info industry NA ,532.7
EQ,BANCOINDIA,Banco Products (I) Limited,INE213C01025,Auto Components & Equipments,AUTO ANCILLARIES,690
EQ,MAXESTATES,Max Estates Limited,INE03EI01018,Residential Commercial Projects,info industry NA ,285
EQ,NOCIL,NOCIL Limited,INE163A01018,Specialty Chemicals,CHEMICALS - SPECIALITY,269.7
EQ,JAYNECOIND,Jayaswal Neco Industries Limited,INE854B01010,Iron & Steel Products,STEEL AND STEEL PRODUCTS,47.7
EQ,WELENT,Welspun Enterprises Limited,INE625G01013,Civil Construction,CONSTRUCTION,334.95
EQ,AARTIDRUGS,Aarti Drugs Limited,INE767A01016,Pharmaceuticals,PHARMACEUTICALS,503.9
EQ,IIFLSEC,IIFL Securities Limited,INE489L01022,Stockbroking & Allied,info industry NA ,173.4
EQ,NFL,National Fertilizers Limited,INE870D01012,Fertilizers,FERTILISERS,125.5
EQ,JAMNAAUTO,Jamna Auto Industries Limited,INE039C01032,Auto Components & Equipments,AUTO ANCILLARIES,111.05
EQ,PURVA,Puravankara Limited,INE323I01011,Residential Commercial Projects,CONSTRUCTION,246.1
EQ,ROSSARI,Rossari Biotech Limited,INE02A801020,Specialty Chemicals,info industry NA ,775.8
EQ,TIPSINDLTD,TIPS Industries Limited,INE716B01029,Media & Entertainment,MEDIA & ENTERTAINMENT,407
EQ,JKIL,J.Kumar Infraprojects Limited,INE576I01022,Civil Construction,CONSTRUCTION,604
EQ,HEMIPROP,Hemisphere Properties India Limited,INE0AJG01018,Residential Commercial Projects,info industry NA ,177
EQ,GALLANTT,Gallantt Ispat Limited,INE297H01019,Iron & Steel Products,STEEL AND STEEL PRODUCTS,183
EQ,HCC,Hindustan Construction Company Limited,INE549A01026,Civil Construction,CONSTRUCTION,36.45
EQ,MUTHOOTMF,Muthoot Microfin Limited,INE046W01019,Microfinance Institutions,info industry NA ,231
EQ,DATAMATICS,Datamatics Global Services Limited,INE365B01017,IT Enabled Services,COMPUTERS - SOFTWARE,681.95
EQ,ORISSAMINE,The Orissa Minerals Development Company Limited,INE725E01024,Industrial Minerals,MINING,6425
EQ,JISLJALEQS,Jain Irrigation Systems Limited,INE175A01038,Plastic Products - Industrial,PLASTIC AND PLASTIC PRODUCTS,64.15
EQ,KALAMANDIR,Sai Silks (Kalamandir) Limited,INE438K01021,Speciality Retail,info industry NA ,244.5
EQ,SULA,Sula Vineyards Limited,INE142Q01026,Breweries & Distilleries,info industry NA ,657
EQ,HMAAGRO,HMA Agro Industries Limited,INE0ECP01024,Meat Products including Poultry,info industry NA ,66.2
EQ,ADVENZYMES,Advanced Enzyme Technologies Limited,INE837H01020,Biotechnology,info industry NA ,372.9
EQ,IPL,India Pesticides Limited,INE0D6701023,Pesticides & Agrochemicals,info industry NA ,381
EQ,SINDHUTRAD,Sindhu Trade Links Limited,INE325D01025,Diversified,info industry NA ,28.75
EQ,DCBBANK,DCB Bank Limited,INE503A01015,Private Sector Bank,BANKS,135.2
EQ,PAISALO,Paisalo Digital Limited,INE420C01059,Non Banking Financial Company (NBFC),info industry NA ,108.6
EQ,AMIORG,Ami Organics Limited,INE00FF01017,Pharmaceuticals,info industry NA ,1086
EQ,LAOPALA,La Opala RG Limited,INE059D01020,Glass - Consumer,MISCELLANEOUS,362
EQ,THANGAMAYL,Thangamayil Jewellery Limited,INE085J01014,Gems Jewellery And Watches,GEMS JEWELLERY AND WATCHES,1340
EQ,AZAD,Azad Engineering Limited,INE02IJ01035,Heavy Electrical Equipment,info industry NA ,675.05
EQ,SHARDACROP,Sharda Cropchem Limited,INE221J01015,Pesticides & Agrochemicals,PESTICIDES AND AGROCHEMICALS,399
EQ,SSWL,Steel Strips Wheels Limited,INE802C01033,Auto Components & Equipments,AUTO ANCILLARIES,279
EQ,TDPOWERSYS,TD Power Systems Limited,INE419M01027,Heavy Electrical Equipment,ELECTRICAL EQUIPMENT,273.5
EQ,JTLIND,JTL INDUSTRIES LIMITED,INE391J01024,Iron & Steel Products,info industry NA ,260
EQ,EPIGRAL,Epigral Limited,INE071N01016,Specialty Chemicals,info industry NA ,996.5
EQ,TIMETECHNO,Time Technoplast Limited,INE508G01029,Plastic Products - Industrial,PLASTIC AND PLASTIC PRODUCTS,175.85
BE,TARC,Anant Raj Global Limited,INE0EK901012,Residential Commercial Projects,info industry NA ,154
EQ,FCL,Fineotex Chemical Limited,INE045J01026,Specialty Chemicals,CHEMICALS - SPECIALITY,321.5
EQ,VMART,V-Mart Retail Limited,INE665J01013,Diversified Retail,MISCELLANEOUS,2069.1
EQ,RAJRATAN,Rajratan Global Wire Limited,INE451D01029,Auto Components & Equipments,info industry NA ,678
EQ,LGBBROSLTD,LG Balakrishnan & Bros Limited,INE337A01034,Auto Components & Equipments,AUTO ANCILLARIES,1288
BE,NUCLEUS,Nucleus Software Exports Limited,INE096B01018,Software Products,COMPUTERS - SOFTWARE,1619.9
EQ,LUXIND,Lux Industries Limited,INE150G01020,Garments & Apparels,TEXTILE PRODUCTS,1257.5
EQ,ASHOKA,Ashoka Buildcon Limited,INE442H01029,Civil Construction,CONSTRUCTION,162
EQ,DELTACORP,Delta Corp Limited,INE124G01033,Amusement Parks/ Other Recreation,CONSTRUCTION,138.5
EQ,BCG,Brightcom Group Limited,INE425B01027,IT Enabled Services,info industry NA ,18.6
EQ,NEOGEN,Neogen Chemicals Limited,INE136S01016,Specialty Chemicals,info industry NA ,1408.25
EQ,WABAG,VA Tech Wabag Limited,INE956G01038,Water Supply & Management,ENGINEERING,603.6
EQ,KIRLPNU,Kirloskar Pneumatic Company Limited,INE811A01020,Compressors Pumps & Diesel Engines,info industry NA ,630.05
EQ,SHARDAMOTR,Sharda Motor Industries Limited,INE597I01028,Auto Components & Equipments,AUTO ANCILLARIES,1337
EQ,JTEKTINDIA,Jtekt India Limited,INE643A01035,Auto Components & Equipments,info industry NA ,164
EQ,ITDC,India Tourism Development Corporation Limited,INE353K01014,Hotels & Resorts,info industry NA ,638.5
EQ,BOROLTD,Borosil Limited,INE02PY01013,Glass - Consumer,info industry NA ,353.9
EQ,ASHAPURMIN,Ashapura Minechem Limited,INE348A01023,Industrial Minerals,MINING,429
EQ,IFBIND,IFB Industries Limited,INE559A01017,Household Appliances,CONSUMER DURABLES,1230
EQ,SUDARSCHEM,Sudarshan Chemical Industries Limited,INE659A01023,Dyes And Pigments,DYES AND PIGMENTS,523.3
EQ,SUNFLAG,Sunflag Iron And Steel Company Limited,INE947A01014,Iron & Steel,STEEL AND STEEL PRODUCTS,232.65
EQ,HATHWAY,Hathway Cable & Datacom Limited,INE982F01036,TV Broadcasting & Software Production,MEDIA & ENTERTAINMENT,23.2
EQ,HIKAL,Hikal Limited,INE475B01022,Pharmaceuticals,PHARMACEUTICALS,282
EQ,TATVA,Tatva Chintan Pharma Chem Limited,INE0GK401011,Specialty Chemicals,info industry NA ,1370
EQ,BALMLAWRIE,Balmer Lawrie & Company Limited,INE164A01016,Diversified,TRAVEL AND TRANSPORT,257.95
EQ,BHARATRAS,Bharat Rasayan Limited,INE838B01013,Pesticides & Agrochemicals,PESTICIDES AND AGROCHEMICALS,9153.8
EQ,KOLTEPATIL,Kolte - Patil Developers Limited,INE094I01018,Residential Commercial Projects,CONSTRUCTION,531.5
EQ,HLEGLAS,HLE Glascoat Limited,INE461D01028,Industrial Products,info industry NA ,541.3
EQ,HINDWAREAP,Hindware Home Innovation Limited,INE05AN01011,Sanitary Ware,info industry NA ,470
EQ,FLAIR,Flair Writing Industries Limited,INE00Y201027,Stationary,info industry NA ,322.35
EQ,INDOCO,Indoco Remedies Limited,INE873D01024,Pharmaceuticals,PHARMACEUTICALS,364
EQ,SAMHI,Samhi Hotels Limited,INE08U801020,Hotels & Resorts,info industry NA ,181.95
EQ,AVALON,Avalon Technologies Limited,INE0LCL01028,Other Electrical Equipment,info industry NA ,526.4
EQ,ORCHPHARMA,Orchid Pharma Limited,INE191A01027,Pharmaceuticals,info industry NA ,717.35
EQ,HARSHA,Harsha Engineers International Limited,INE0JUS01029,Other Industrial Products,info industry NA ,408.15
EQ,KDDL,KDDL Limited,INE291D01011,Gems Jewellery And Watches,CONSUMER DURABLES,2875
EQ,BAJAJHIND,Bajaj Hindusthan Sugar Limited,INE306A01021,Sugar,SUGAR,27.95
EQ,SANGHVIMOV,Sanghvi Movers Limited,INE989A01024,Construction Vehicles,ENGINEERING,770
EQ,ESAFSFB,ESAF Small Finance Bank Limited,INE818W01011,Other Bank,info industry NA ,69.5
EQ,SUBROS,Subros Limited,INE287B01021,Auto Components & Equipments,AUTO ANCILLARIES,691.3
EQ,PILANIINVS,Pilani Investment and Industries Corporation Limited,INE417C01014,Holding Company,FINANCE,2952
EQ,GULFOILLUB,Gulf Oil Lubricants India Limited,INE635Q01029,Lubricants,LUBRICANTS,773.5
EQ,GREAVESCOT,Greaves Cotton Limited,INE224A01026,Compressors Pumps & Diesel Engines,DIESEL ENGINES,164.8
EQ,EMUDHRA,eMudhra Limited,INE01QM01018,IT Enabled Services,info industry NA ,449
EQ,IDEAFORGE,Ideaforge Technology Limited,INE349Y01013,Aerospace & Defense,info industry NA ,723.45
EQ,KIRLOSIND,Kirloskar Industries Limited,INE250A01039,Castings & Forgings,FINANCE,4092
EQ,UFLEX,UFLEX Limited,INE516A01017,Packaging,PACKAGING,467.7
EQ,GANESHHOUC,Ganesh Housing Corporation Limited,INE460C01014,Residential Commercial Projects,CONSTRUCTION,741
EQ,DYNAMATECH,Dynamatic Technologies Limited,INE221B01012,Industrial Products,AUTO ANCILLARIES,6565.95
EQ,MAITHANALL,Maithan Alloys Limited,INE683C01011,Ferro & Silica Manganese,METALS,1077
EQ,TVSSRICHAK,TVS Srichakra Limited,INE421C01016,Tyres & Rubber Products,TYRES,4533
EQ,LANDMARK,Landmark Cars Limited,INE559R01029,Auto Dealer,info industry NA ,822
EQ,KSCL,Kaveri Seed Company Limited,INE455I01029,Other Agricultural Products,FOOD AND FOOD PROCESSING,671
EQ,NAVNETEDUL,Navneet Education Limited,INE060A01024,Printing & Publication,PRINTING AND PUBLISHING,147.85
EQ,TASTYBITE,Tasty Bite Eatables Limited,INE488B01017,Packaged Foods,info industry NA ,13639
EQ,THYROCARE,Thyrocare Technologies Limited,INE594H01019,Healthcare Service Provider,HEALTHCARE SERVICES,625
BE,SAKSOFT,Saksoft Limited,INE667G01023,Computers - Software & Consulting,COMPUTERS - SOFTWARE,315.5
EQ,TATAMETALI,Tata Metaliks Limited,INE056C01010,Pig Iron,STEEL AND STEEL PRODUCTS,1047
EQ,GMRP&UI,GMR Power and Urban Infra Limited,INE0CU601026,Civil Construction,info industry NA ,50
EQ,DISHTV,Dish TV India Limited,INE836F01026,TV Broadcasting & Software Production,MEDIA & ENTERTAINMENT,19.05
EQ,CARTRADE,Cartrade Tech Limited,INE290S01011,E-Retail/ E-Commerce,info industry NA ,743
EQ,DALMIASUG,Dalmia Bharat Sugar and Industries Limited,INE495A01022,Sugar,SUGAR,397.1
EQ,NILKAMAL,Nilkamal Limited,INE310A01015,Plastic Products - Consumer,PLASTIC AND PLASTIC PRODUCTS,2166
EQ,SAGCEM,Sagar Cements Limited,INE229C01021,Cement & Cement Products,CEMENT AND CEMENT PRODUCTS,271
EQ,DCXINDIA,DCX Systems Limited,INE0KL801015,Aerospace & Defense,info industry NA ,348
EQ,POLYPLEX,Polyplex Corporation Limited,INE633B01018,Packaging,PACKAGING,1015
EQ,TRIL,Transformers And Rectifiers (India) Limited,INE763I01026,Other Electrical Equipment,POWER,371
EQ,SANGHIIND,Sanghi Industries Limited,INE999B01013,Cement & Cement Products,CEMENT AND CEMENT PRODUCTS,120.25
EQ,SHALBY,Shalby Limited,INE597J01018,Hospital,info industry NA ,308
EQ,VSTTILLERS,V.S.T Tillers Tractors Limited,INE764D01017,Tractors,AUTOMOBILES - 4 WHEELERS,3354.8
EQ,GRWRHITECH,Garware Hi-Tech Films Limited,INE291A01017,Plastic Products - Industrial,info industry NA ,1658.15
EQ,NRBBEARING,NRB Bearing Limited,INE349A01021,Auto Components & Equipments,BEARINGS,346.9
EQ,SUNDARMHLD,Sundaram Finance Holdings Limited,INE202Z01029,Investment Company,info industry NA ,168.55
EQ,AUTOAXLES,Automotive Axles Limited,INE449A01011,Auto Components & Equipments,AUTO ANCILLARIES,2118
EQ,YATHARTH,Yatharth Hospital & Trauma Care Services Limited,INE0JO301016,Hospital,info industry NA ,380.5
EQ,BANARISUG,Bannari Amman Sugars Limited,INE459A01010,Sugar,SUGAR,2427
BE,GENSOL,Gensol Engineering Limited,INE06H201014,Other Electrical Equipment,info industry NA ,869.7
EQ,BOMDYEING,Bombay Dyeing & Mfg Company Limited,INE032A01023,Other Textile Products,TEXTILES - SYNTHETIC,179.85
EQ,PFOCUS,Prime Focus Limited,INE367G01038,Film Production Distribution & Exhibition,MEDIA & ENTERTAINMENT,116
EQ,GUFICBIO,Gufic Biosciences Limited,INE742B01025,Pharmaceuticals,PHARMACEUTICALS,347.5
EQ,SBCL,Shivalik Bimetal Controls Limited,INE386D01027,Iron & Steel Products,info industry NA ,570
EQ,BAJAJCON,Bajaj Consumer Care Limited,INE933K01021,Personal Care,info industry NA ,216.95
EQ,INNOVACAP,Innova Captab Limited,INE0DUT01020,Pharmaceuticals,info industry NA ,509.9
EQ,INOXGREEN,Inox Green Energy Services Limited,INE510W01014,Other Utilities,info industry NA ,129.5
EQ,SUNCLAY,Sundaram Clayton Limited,INE0Q3R01026,Castings & Forgings,info industry NA ,1525
EQ,SOMANYCERA,Somany Ceramics Limited,INE355A01028,Ceramics,CERAMICS AND SANITARYWARE,667.6
EQ,MOLDTKPAC,Mold-Tek Packaging Limited,INE893J01029,Packaging,PACKAGING,849.5
