INDRAPRASTHA GAS LTD          ,IGL       ,EQ,N,0000432.85,0000432.85,0000439.55,0000423.10,0000438.00,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INDRAPRASTHA MED-ROLLSETT     ,INDRAMEDCO,BE,N,0000175.05,0000173.55,0000177.35,0000166.30,0000171.70,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INDUS TOWERS LIMITED          ,INDUSTOWER,EQ,N,0000211.25,0000212.10,0000219.00,0000206.00,0000215.95,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INDUSIND BANK LIMITED         ,INDUSINDBK,EQ,N,0001643.90,0001634.95,0001639.60,0001595.10,0001612.90,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INDUSTRIAL INV TRUST LTD      ,IITL      ,BE,G,0000232.95,0000236.80,0000237.60,0000236.50,0000237.60,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INFIBEAM AVENUES LIMITED      ,INFIBEAM  ,BL,O,0000026.80,0000026.15,0000026.15,0000026.15,0000026.15,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INFIBEAM AVENUES LIMITED      ,INFIBEAM  ,EQ,N,0000026.70,0000026.85,0000027.25,0000025.50,0000026.45,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INFINIUM PHARMACHEM LTD       ,INFINIUM  ,SM,N,0000237.00,0000248.10,0000248.10,0000232.00,0000238.50,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INFO EDGE (I) LTD             ,NAUKRI    ,EQ,N,0005174.20,0005140.10,0005183.95,0004983.20,0005108.85,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INFOBEANS TECHNO. LTD.        ,INFOBEAN  ,EQ,N,0000451.80,0000456.95,0000456.95,0000436.65,0000451.20,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INFOLLION RESEARCH SER L      ,INFOLLION ,SM,N,0000248.80,0000252.90,0000252.90,0000236.50,0000245.80,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INFOMEDIA PRESS LIMITED       ,INFOMEDIA ,BE,N,0000006.70,0000006.40,0000007.00,0000006.40,0000006.60,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INFOSYS LIMITED               ,INFY      ,EQ,N,0001640.20,0001642.65,0001649.00,0001628.25,0001642.60,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INGERSOLL-RAND INDIA LTD      ,INGERRAND ,EQ,N,0003119.40,0003091.00,0003125.80,0003033.05,0003087.50,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INNOVA CAPTAB LIMITED         ,INNOVACAP ,EQ,N,0000517.75,0000523.00,0000525.00,0000501.40,0000519.20,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INNOVANA THINKLABS LTD.       ,INNOVANA  ,SM,N,0000583.65,0000580.00,0000596.40,0000580.00,0000586.00,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INNOVATIVE TYRES & TUBES      ,INNOVATIVE,ST,N,0000009.05,0000009.00,0000009.50,0000008.60,0000008.90,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INOX GREEN ENERGY SER LTD     ,INOXGREEN ,EQ,N,0000128.80,0000129.05,0000132.20,0000116.10,0000130.35,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INOX INDIA LIMITED            ,INOXINDIA ,EQ,N,0000864.70,0000860.00,0000867.60,0000839.55,0000853.80,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INOX WIND ENERGY LIMITED      ,IWEL      ,BE,N,0005217.35,0005217.35,0005360.00,0004972.30,0005208.65,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INOX WIND LIMITED             ,INOXWIND  ,EQ,N,0000426.85,0000426.85,0000453.00,0000410.05,0000444.80,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INSECTICIDES (I) LTD          ,INSECTICID,EQ,N,0000648.80,0000650.00,0000658.30,0000612.30,0000637.60,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INSPIRE FILMS LIMITED         ,INSPIRE   ,SM,N,0000062.25,0000060.00,0000060.00,0000060.00,0000060.00,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INSPIRISYS SOLUTIONS LTD      ,INSPIRISYS,BE,N,0000107.80,0000107.80,0000108.00,0000103.50,0000106.50,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INTEGRA ESSENTIA LIMITED      ,ESSENTIA  ,BE,G,0000007.70,0000007.55,0000007.55,0000007.55,0000007.55,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INTEGRATED PERSO SER LTD      ,IPSL      ,SM,N,0000167.00,0000156.00,0000189.20,0000156.00,0000184.10,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INTELLECT DESIGN ARENA        ,INTELLECT ,EQ,N,0000857.50,0000850.00,0000869.20,0000842.70,0000866.20,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INTENSE TECHNOLOGIES LTD      ,INTENTECH ,EQ,N,0000121.15,0000122.05,0000123.95,0000113.30,0000118.55,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INTERGLOBE AVIATION LTD       ,INDIGO    ,EQ,N,0003058.75,0003025.80,0003072.90,0003013.95,0003052.60,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INTL CONVEYORS LIMITED        ,INTLCONV  ,EQ,N,0000090.10,0000092.80,0000095.85,0000090.90,0000095.10,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INTRASOFT TECH. LTD           ,ISFT      ,EQ,N,0000143.75,0000146.00,0000160.00,0000139.00,0000156.80,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INVENTURE GRO & SEC LTD       ,INVENTURE ,BE,N,0000002.95,0000002.95,0000003.05,0000002.90,0000003.05,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INVESCO INDIA GOLD ETF        ,IVZINGOLD ,EQ,N,0005512.00,0005401.80,0005536.95,0005401.80,0005495.00,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
INVESCO INDIA NIFTY ETF       ,IVZINNIFTY,EQ,N,0002422.05,0002405.20,0002405.20,0002387.80,0002387.80,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
IOL CHEM AND PHARMA LTD       ,IOLCP     ,EQ,N,0000453.20,0000452.50,0000456.10,0000442.50,0000450.40,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
ION EXCHANGE (INDIA) LTD      ,IONEXCHANG,EQ,N,0000574.45,0000574.45,0000579.00,0000555.55,0000571.05,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
IPCA LABORATORIES LTD         ,IPCALAB   ,EQ,N,0001123.50,0001120.00,0001123.50,0001062.40,0001081.40,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
IRB INFRA DEV LTD.            ,IRB       ,EQ,N,0000045.50,0000045.55,0000047.35,0000045.00,0000046.90,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
IRB INVIT FUND                ,IRBINVIT  ,IV,N,0000069.99,0000070.40,0000070.40,0000069.60,0000069.75,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
IRCON INTERNATIONAL LTD       ,IRCON     ,EQ,N,0000208.35,0000209.50,0000211.70,0000192.95,0000204.05,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
IREDA 8.16NCDTR I SR I A      ,IREDA     ,N1,N,0001200.00,0001200.00,0001200.00,0001200.00,0001200.00,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
IREDA 8.55NCDTR I SR II A     ,IREDA     ,N2,N,0001225.28,0001201.20,0001201.20,0001201.20,0001201.20,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
IREDA 8.55NCDTR I SR IIIA     ,IREDA     ,N3,N,0001365.60,0001365.00,0001365.00,0001365.00,0001365.00,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
IREDA 8.80NCDTR I SR IIIB     ,IREDA     ,N6,N,0001385.78,0001385.78,0001385.78,0001349.99,0001349.99,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
IRIS BUSINESS SERV LTD        ,IRIS      ,EQ,N,0000135.40,0000136.25,0000137.25,0000131.75,0000134.40,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
IRIS CLOTHINGS LIMITED        ,IRISDOREME,EQ,N,0000085.60,0000086.80,0000087.50,0000082.95,0000087.10,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
IRM ENERGY LIMITED            ,IRMENERGY ,EQ,N,0000535.80,0000541.00,0000542.40,0000522.50,0000535.75,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
ISGEC HEAVY ENG LTD           ,ISGEC     ,EQ,N,0000974.20,0000961.90,0000997.85,0000945.05,0000971.50,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
ISHAN INTERNATIONAL LTD       ,ISHAN     ,ST,N,0000131.30,0000137.85,0000137.85,0000137.85,0000137.85,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
ISMT LIMITED                  ,ISMTLTD   ,EQ,N,0000091.20,0000091.75,0000093.70,0000088.55,0000093.40,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
ITC LTD                       ,ITC       ,EQ,N,0000466.60,0000465.25,0000467.85,0000454.55,0000465.50,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
ITD CEMENTATION INDIA LTD     ,ITDCEM    ,EQ,N,0000294.85,0000296.00,0000326.00,0000293.00,0000315.20,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
ITI LTD                       ,ITI       ,EQ,N,0000366.65,0000366.60,0000374.95,0000337.00,0000347.05,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
IVP LIMITED                   ,IVP       ,BE,N,0000239.35,0000239.35,0000245.00,0000230.55,0000238.50,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
IZMO LIMITED                  ,IZMO      ,BE,G,0000297.45,0000291.50,0000303.35,0000291.50,0000303.35,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
J & K BANK LTD.               ,J&KBANK   ,EQ,N,0000134.05,0000134.05,0000137.35,0000127.70,0000134.80,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
J B CHEMICALS AND PHARMA      ,JBCHEPHARM,EQ,N,0001643.80,0001657.70,0001661.75,0001551.30,0001595.00,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JAGRAN PRAKASHAN LIMITED      ,JAGRAN    ,EQ,N,0000101.90,0000102.25,0000103.80,0000096.95,0000103.00,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JAGSONPAL PHARMACEUTICALS     ,JAGSNPHARM,EQ,N,0000382.30,0000384.60,0000386.85,0000377.20,0000379.60,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JAI BALAJI INDUSTRIES LTD     ,JAIBALAJI ,BE,N,0001022.70,0001034.95,0001039.50,0000975.00,0001016.20,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JAI CORP LIMITED              ,JAICORPLTD,EQ,N,0000371.25,0000372.00,0000389.80,0000361.65,0000388.00,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JAIN DVR EQUITY SHARES        ,JISLDVREQS,EQ,N,0000032.30,0000032.30,0000033.50,0000032.25,0000032.35,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JAIN IRRIGATION SYSTEMS       ,JISLJALEQS,EQ,N,0000059.80,0000059.80,0000060.35,0000057.70,0000058.20,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JAINAM FER ALLOYS (I) LTD     ,JAINAM    ,SM,N,0000128.65,0000128.00,0000128.00,0000123.75,0000125.00,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JAIPRAKASH ASSOCIATES LTD     ,JPASSOCIAT,EQ,N,0000019.00,0000018.95,0000019.35,0000018.40,0000019.20,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JAIPRAKASH POWER VEN. LTD     ,JPPOWER   ,EQ,N,0000016.00,0000016.00,0000016.25,0000015.25,0000015.95,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JAMNA AUTO IND LTD            ,JAMNAAUTO ,EQ,N,0000109.30,0000109.10,0000110.20,0000106.70,0000109.60,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JASH ENGINEERING LIMITED      ,JASH      ,EQ,N,0001673.90,0001681.00,0001707.15,0001638.35,0001675.90,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JAY BHARAT MARUTI LTD         ,JAYBARMARU,EQ,N,0000128.20,0000126.60,0000129.85,0000121.80,0000125.05,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JAY JALARAM TECHNO LTD        ,KORE      ,SM,N,0000439.35,0000450.00,0000470.00,0000440.00,0000451.90,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JAYANT AGRO ORGANICS LTD      ,JAYAGROGN ,EQ,N,0000264.95,0000261.00,0000271.45,0000261.00,0000268.60,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JAYASWAL NECO INDUSTR LTD     ,JAYNECOIND,EQ,N,0000044.75,0000045.00,0000046.10,0000043.50,0000045.75,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JAYSHREE TEA & INDUSTRIES     ,JAYSREETEA,EQ,N,0000112.00,0000112.60,0000115.00,0000110.05,0000113.60,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JBM AUTO LIMITED              ,JBMA      ,EQ,N,0001915.70,0001917.80,0001929.65,0001764.70,0001889.65,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JEENA SIKHO LIFECARE LTD      ,JSLL      ,ST,N,0000640.65,0000625.00,0000647.70,0000620.00,0000631.90,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JET AIRWAYS (INDIA) LTD.      ,JETAIRWAYS,BZ,N,0000056.90,0000057.45,0000057.45,0000056.10,0000056.25,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JET FREIGHT LOGISTICS LTD     ,JETFREIGHT,EQ,N,0000013.90,0000013.85,0000013.95,0000013.50,0000013.60,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JFL LIFE SCIENCES LIMITED     ,JFLLIFE   ,SM,N,0000046.10,0000046.45,0000046.45,0000044.75,0000045.90,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JHS SVEND. LAB. LTD           ,JHS       ,EQ,N,0000026.75,0000026.80,0000028.00,0000026.00,0000027.20,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JIND POL INV & FIN CO LTD     ,JPOLYINVST,EQ,N,0000619.70,0000615.05,0000649.95,0000600.05,0000641.75,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JINDAL DRILLING IND. LTD      ,JINDRILL  ,EQ,N,0000769.10,0000767.70,0000796.40,0000755.00,0000770.75,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JINDAL PHOTO LIMITED          ,JINDALPHOT,EQ,N,0000609.30,0000608.00,0000610.95,0000580.30,0000602.90,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JINDAL POLY FILMS LIMITED     ,JINDALPOLY,EQ,N,0000653.35,0000650.00,0000658.35,0000637.05,0000649.20,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JINDAL SAW LIMITED            ,JINDALSAW ,EQ,N,0000520.15,0000523.45,0000536.80,0000499.00,0000505.90,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JINDAL STAINLESS LIMITED      ,JSL       ,EQ,N,0000583.90,0000583.00,0000589.55,0000562.60,0000567.30,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JINDAL STEEL & POWER LTD      ,JINDALSTEL,EQ,N,0000722.10,0000722.00,0000728.20,0000701.10,0000719.70,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JINDAL WORLDWIDE LTD          ,JINDWORLD ,EQ,N,0000294.00,0000292.00,0000296.95,0000285.00,0000288.95,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JIO FIN SERVICES LTD          ,JIOFIN    ,EQ,N,0000242.55,0000243.45,0000247.90,0000239.05,0000243.25,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JITF INFRALOGISTICS LTD       ,JITFINFRA ,BE,N,0000531.70,0000541.00,0000544.30,0000520.00,0000532.30,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JIWANRAM SHEODUTTRA IND L     ,JIWANRAM  ,SM,N,0000020.00,0000020.05,0000020.25,0000019.15,0000020.25,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JK CEMENT LIMITED             ,JKCEMENT  ,EQ,N,0004035.60,0004035.60,0004055.55,0003949.90,0003994.00,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JK LAKSHMI CEMENT LTD         ,JKLAKSHMI ,EQ,N,0000849.35,0000846.10,0000869.35,0000845.95,0000862.15,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JK PAPER LIMITED              ,JKPAPER   ,EQ,N,0000409.05,0000407.65,0000409.75,0000393.00,0000400.10,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JK TYRE & INDUSTRIES LTD      ,JKTYRE    ,EQ,N,0000403.10,0000404.40,0000430.85,0000402.40,0000428.00,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JKUMAR INFR.LTD.              ,JKIL      ,EQ,N,0000575.90,0000578.80,0000596.00,0000529.15,0000589.45,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JM FINANCIAL LIMITED          ,JMFINANCIL,EQ,N,0000103.60,0000103.25,0000106.25,0000099.10,0000103.15,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JOCIL LIMITED                 ,JOCIL     ,EQ,N,0000232.80,0000235.50,0000235.50,0000226.15,0000230.85,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JOHNSON CONTROLS HITACHI      ,JCHAC     ,EQ,N,0001197.50,0001197.50,0001220.05,0001151.65,0001206.75,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JSW ENERGY LIMITED            ,JSWENERGY ,EQ,N,0000472.10,0000470.80,0000481.50,0000457.00,0000478.75,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JSW HOLDINGS LIMITED          ,JSWHL     ,EQ,N,0005378.10,0005380.00,0005445.80,0005274.10,0005392.35,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JSW INFRASTRUCTURE LTD        ,JSWINFRA  ,EQ,N,0000207.95,0000208.00,0000210.55,0000202.00,0000209.90,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JSW STEEL LIMITED             ,JSWSTEEL  ,EQ,N,0000812.65,0000812.50,0000814.50,0000792.60,0000803.65,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JTEKT INDIA LIMITED           ,JTEKTINDIA,EQ,N,0000163.35,0000162.80,0000163.90,0000156.80,0000162.50,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JTL INDUSTRIES LIMITED        ,JTLIND    ,EQ,N,0000238.85,0000240.00,0000244.70,0000234.30,0000243.40,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JUBILANT FOODWORKS LTD        ,JUBLFOOD  ,EQ,N,0000527.70,0000527.05,0000527.70,0000514.75,0000524.30,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JUBILANT INDUSTRIES LTD       ,JUBLINDS  ,EQ,N,0000577.45,0000583.45,0000592.25,0000573.35,0000584.05,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JUBILANT INGREVIA LIMITED     ,JUBLINGREA,EQ,N,0000474.25,0000472.00,0000475.95,0000460.30,0000467.10,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JUBILANT PHARMOVA LTD         ,JUBLPHARMA,EQ,N,0000568.70,0000569.00,0000570.25,0000543.05,0000554.70,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JULLUNDUR MOT AGENCY LTD      ,JMA       ,EQ,N,0000102.10,0000103.10,0000105.90,0000096.00,0000103.55,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JUPITER LIFE LINE HOSP L      ,JLHL      ,EQ,N,0001116.25,0001116.25,0001116.60,0001085.00,0001099.35,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JUPITER WAGONS LIMITED        ,JWL       ,EQ,N,0000387.80,0000396.00,0000396.00,0000368.45,0000385.65,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JUSTDIAL LTD.                 ,JUSTDIAL  ,EQ,N,0000868.00,0000860.00,0000874.70,0000838.05,0000849.05,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JYOTHY LABS LIMITED           ,JYOTHYLAB ,EQ,N,0000503.95,0000503.65,0000526.00,0000503.00,0000518.55,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JYOTI CNC AUTOMATION LTD      ,JYOTICNC  ,EQ,N,0000427.55,0000428.35,0000484.00,0000412.00,0000453.50,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
JYOTI STRUCTURES              ,JYOTISTRUC,BE,N,0000022.75,0000023.70,0000023.85,0000021.75,0000023.85,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
K M SUGAR MILLS LTD           ,KMSUGAR   ,EQ,N,0000030.40,0000030.40,0000030.55,0000029.85,0000030.15,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
KABRA EXTRUSION TECHNIK L     ,KABRAEXTRU,EQ,N,0000418.70,0000418.40,0000428.20,0000410.65,0000425.65,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
KAJARIA CERAMICS LTD          ,KAJARIACER,EQ,N,0001396.30,0001391.75,0001410.95,0001348.15,0001393.35,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
KAKATIYA CEM SUGAR &IND L     ,KAKATCEM  ,EQ,N,0000238.20,0000235.30,0000242.90,0000231.20,0000235.50,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
KALPATARU PROJECT INT LTD     ,KPIL      ,EQ,N,0000736.50,0000730.05,0000747.00,0000717.10,0000719.90,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
KALYAN JEWELLERS IND LTD      ,KALYANKJIL,EQ,N,0000362.15,0000363.00,0000367.95,0000352.20,0000361.95,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
KALYANI FORGE LIMITED         ,KALYANIFRG,BE,N,0000425.10,0000425.10,0000434.95,0000421.00,0000427.25,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
KALYANI INVEST CO LTD         ,KICL      ,EQ,N,0003386.15,0003383.80,0003399.35,0003312.20,0003381.25,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
KALYANI STEELS LIMITED        ,KSL       ,EQ,N,0000600.20,0000603.50,0000614.95,0000575.75,0000607.20,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
KAMAT HOTELS (I) LTD          ,KAMATHOTEL,EQ,N,0000335.55,0000341.95,0000352.30,0000320.65,0000350.05,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
KAMDHENU LIMITED              ,KAMDHENU  ,EQ,N,0000464.00,0000462.90,0000510.40,0000444.50,0000508.90,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
KAMDHENU VENTURES LIMITED     ,KAMOPAINTS,EQ,N,0000190.30,0000190.00,0000204.00,0000183.10,0000200.45,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
KANANI INDUSTRIES LTD         ,KANANIIND ,EQ,N,0000008.30,0000008.30,0000008.55,0000007.90,0000008.30,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
KANDARP DG SMART BPO LTD      ,KANDARP   ,SM,N,0000020.00,0000019.00,0000019.00,0000019.00,0000019.00,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
KANORIA CHEMICALS & INDUS     ,KANORICHEM,EQ,N,0000142.20,0000141.95,0000142.45,0000134.85,0000137.40,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
KANPUR PLASTIPACK LIMITED     ,KANPRPLA  ,EQ,N,0000121.95,0000122.50,0000122.60,0000119.15,0000120.45,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
KANSAI NEROLAC PAINTS LTD     ,KANSAINER ,EQ,N,0000339.35,0000339.35,0000345.70,0000332.20,0000341.10,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
KAPSTON SERVICES LIMITED      ,KAPSTON   ,BE,N,0000281.40,0000280.95,0000290.00,0000272.00,0000289.65,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
KARMA ENERGY LIMITED          ,KARMAENG  ,BE,N,0000093.05,0000095.80,0000095.90,0000088.40,0000088.55,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
KARNATAKA BANK LIMITED        ,KTKBANK   ,EQ,N,0000270.75,0000267.00,0000278.90,0000261.00,0000274.40,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
KARNIKA INDUSTRIES LTD        ,KARNIKA   ,SM,N,0000148.70,0000148.70,0000151.00,0000145.10,0000149.00,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
KARUR VYSYA BANK LTD          ,KARURVYSYA,EQ,N,0000169.15,0000169.00,0000173.25,0000165.10,0000171.85,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
KAUSHALYA LOGISTICS LTD       ,KLL       ,ST,N,0000106.60,0000107.10,0000110.50,0000105.20,0000109.85,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
KAVERI SEED CO. LTD.          ,KSCL      ,EQ,N,0000668.75,0000667.20,0000672.45,0000653.90,0000666.40,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
KAVVERI TEL. LTD.             ,KAVVERITEL,BE,N,0000014.20,0000014.80,0000014.80,0000014.15,0000014.55,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
KAY CEE ENERGY & INFRA L      ,KCEIL     ,ST,N,0000219.80,0000219.80,0000230.75,0000208.85,0000230.75,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
KAYA LIMITED                  ,KAYA      ,EQ,N,0000329.25,0000328.00,0000333.65,0000321.95,0000330.80,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
KAYNES TECHNOLOGY IND LTD     ,KAYNES    ,EQ,N,0002737.55,0002750.00,0002767.45,0002640.00,0002671.70,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
KBC GLOBAL LIMITED            ,KBCGLOBAL ,EQ,N,0000002.30,0000002.30,0000002.35,0000002.20,0000002.25,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
KCK INDUSTRIES LTD            ,KCK       ,SM,N,0000039.40,0000043.30,0000043.30,0000043.30,0000043.30,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
KCP LTD                       ,KCP       ,EQ,N,0000182.15,0000182.00,0000185.70,0000174.00,0000182.10,    ,              ,                  ,0000000.00,0000000.00,18-JAN-2024,        
